"id","code","name","name@esp","group_id:id","opening_balance","reconcile","account_type","tag_ids:id"
"co_com_puc_512505",512505,"Contributions","Contribuciones","group_5_1_gas_adm",25397000,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_512510",512510,"Memberships and Support","Afiliaciones Y Sostenimiento","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_512595",512595,"Other Contributions and Affiliations","Otras Contribuciones Y Afiliaciones","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_512599",512599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513000",513000,"Insurance","Seguros",,,0,"off_balance",
"co_com_puc_513005",513005,"Driving","Manejo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513010",513010,"Compliance","Cumplimiento","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513015",513015,"Weak Current","Corriente Dábil","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513020",513020,"Collective Life","Vida Colectiva","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513025",513025,"Fire","Incendio","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513030",513030,"Earthquake","Terremoto","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513035",513035,"Subtraction and theft","Sustracción Y Hurto","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513040",513040,"Fleet and transport equipment","Flota Y Equipo De Transporte","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513045",513045,"Fleet and River and/or Maritime Equipment","Flota Y Equipo Fluvial Y/O Marátimo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513050",513050,"Fleet and Air Equipment","Flota Y Equipo Aáreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513055",513055,"Fleet and Railway Equipment","Flota Y Equipo Fárreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513060",513060,"Civil and Extracontractual Liability","Responsabilidad Civil Y Extracontractual","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513065",513065,"Flight","Vuelo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513070",513070,"Machinery Breakage","Rotura De Maquinaria","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513075",513075,"Mandatory Traffic Accident","Obligatorio Accidente De Tránsito","group_5_1_gas_adm",3385400,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513080",513080,"Lost Profits","Lucro Cesante","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513085",513085,"Trucking","Transporte De Mercancáa","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513095",513095,"Other Insurance","Otros Seguros","group_5_1_gas_adm",1100000,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513099",513099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513500",513500,"Services","Servicios",,,0,"off_balance",
"co_com_puc_513505",513505,"Cleaning and Surveillance","Aseo Y Vigilancia","group_5_1_gas_adm",51571500,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513510",513510,"Temporary","Temporales","group_5_1_gas_adm",32865777,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513515",513515,"Technical assistance","Asistencia Tácnica","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513520",513520,"Electronic Data Processing","Procesamiento Electránico De Datos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513525",513525,"Aqueduct and Sewer","Acueducto Y Alcantarillado","group_5_1_gas_adm",4548689,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513530",513530,"Electric power","Energáa Eléctrica","group_5_1_gas_adm",15094776,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513535",513535,"Phone","Teláfono","group_5_1_gas_adm",18254899.48,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513540",513540,"Mail Postage and Telegrams","Correo Portes Y Telegramas","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513545",513545,"Fax and Telex","Fax Y Tálex","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513550",513550,"Transportation Freight and Haulage","Transporte Fletes Y Acarreos","group_5_1_gas_adm",40404000,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513555",513555,"Gas","Gas","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513595",513595,"Other services","Otros Servicios","group_5_1_gas_adm",465475387.75,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_513599",513599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514000",514000,"Legal expenses","Gastos Legales",,,0,"off_balance",
"co_com_puc_514005",514005,"Notaries","Notariales","group_5_1_gas_adm",1875094,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514010",514010,"Commercial Registry","Registro Mercantil","group_5_1_gas_adm",40678330,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514015",514015,"Procedures and Licenses","Trámites Y Licencias","group_5_1_gas_adm",31258000,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514020",514020,"Customs","Aduaneros","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514025",514025,"Consulars","Consulares","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514095",514095,"Other Legal Expenses","Otros Gastos Legales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514099",514099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514500",514500,"Maintenance and repairs","Mantenimiento Y Reparaciones",,,0,"off_balance",
"co_com_puc_514505",514505,"Land","Terrenos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514510",514510,"Constructions and buildings","Construcciones Y Edificaciones","group_5_1_gas_adm",3918227.24,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514515",514515,"Machinery and equipment","Maquinaria Y Equipo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514520",514520,"Office team","Equipo De Oficina","group_5_1_gas_adm",19993512,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514525",514525,"Computer and Communication Equipment","Equipo De Computación Y Comunicación","group_5_1_gas_adm",41174624.35,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514530",514530,"Medical-Scientific Team","Equipo Mádico-Cientáfico","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514535",514535,"Hotel and Restaurant Team","Equipo De Hoteles Y Restaurantes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514540",514540,"Fleet and transport equipment","Flota Y Equipo De Transporte","group_5_1_gas_adm",16584220.44,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514545",514545,"Fleet and River and/or Maritime Equipment","Flota Y Equipo Fluvial Y/O Marátimo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514550",514550,"Fleet and Air Equipment","Flota Y Equipo Aáreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514555",514555,"Fleet and Railway Equipment","Flota Y Equipo Fárreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514560",514560,"Aqueducts Plants and Networks","Acueductos Plantas Y Redes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514565",514565,"Surveillance Weaponry","Armamento De Vigilancia","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514570",514570,"Communication Routes","Váas De Comunicación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514595",514595,"Other Maintenance and Repairs","Otros Mantenimiento Y Reparaciones","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_514599",514599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515000",515000,"Adaptation and Installation","Adecuación E Instalación",,,0,"off_balance",
"co_com_puc_515005",515005,"Electrical installations","Instalaciones Eléctricas","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515010",515010,"Ornamental Arrangements","Arreglos Ornamentales","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515015",515015,"Locative Repairs","Reparaciones Locativas","group_5_1_gas_adm",571261,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515095",515095,"Others Adaptation and Installation","Otros Adecuación E Instalación","group_5_1_gas_adm",68907,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515099",515099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515500",515500,"Travel expenses","Gastos De Viaje",,,0,"off_balance",
"co_com_puc_515505",515505,"Accommodation and Maintenance","Alojamiento Y Manutención","group_5_1_gas_adm",336944,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515510",515510,"River and/or Maritime Passages","Pasajes Fluviales Y/O Marátimos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515515",515515,"Airfare","Pasajes Aáreos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515520",515520,"Land Passages","Pasajes Terrestres","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515525",515525,"Railway Tickets","Pasajes Fárreos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515595",515595,"Other Travel Expenses","Otros Gastos De Viaje","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_515599",515599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516000",516000,"Depreciations","Depreciaciones",,,0,"off_balance",
"co_com_puc_516005",516005,"Constructions and buildings","Construcciones Y Edificaciones","group_5_1_gas_adm",14626606.68,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516010",516010,"Machinery and equipment","Maquinaria Y Equipo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516015",516015,"Office team","Equipo De Oficina","group_5_1_gas_adm",60900,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516020",516020,"Computer and Communication Equipment","Equipo De Computación Y Comunicación","group_5_1_gas_adm",16330749.51,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516025",516025,"Medical-Scientific Team","Equipo Mádico-Cientáfico","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516030",516030,"Hotel and Restaurant Team","Equipo De Hoteles Y Restaurantes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516035",516035,"Fleet and transport equipment","Flota Y Equipo De Transporte","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516040",516040,"Fleet and River and/or Maritime Equipment","Flota Y Equipo Fluvial Y/O Marátimo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516045",516045,"Fleet and Air Equipment","Flota Y Equipo Aáreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516050",516050,"Fleet and Railway Equipment","Flota Y Equipo Fárreo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516055",516055,"Aqueducts Plants and Networks","Acueductos Plantas Y Redes","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516060",516060,"Surveillance Weaponry","Armamento De Vigilancia","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516095",516095,"Other Depreciations","Otras Depreciaciones","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516099",516099,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516500",516500,"Amortization","Amortizaciones",,,0,"off_balance",
"co_com_puc_516505",516505,"Communication Routes","Váas De Comunicación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516510",516510,"Intangibles","Intangibles","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516515",516515,"Deferred charges","Cargos Diferidos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516595",516595,"Other Amortizations","Otras Amortizaciones","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_516599",516599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519500",519500,"Miscellaneous","Diversos",,,0,"off_balance",
"co_com_puc_519505",519505,"commissions","Comisiones","group_5_1_gas_adm",2076322551,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519510",519510,"Books Subscriptions Newspapers and Magazines","Libros Suscripciones Periódicos Y Revistas","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519515",519515,"Environmental Music","M??sica Ambiental","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519520",519520,"Representation and Public Relations Expenses","Gastos De Representación Y Relaciones P??blicas","group_5_1_gas_adm",123907496,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519525",519525,"Toilet and Cafeteria Items","Elementos De Aseo Y Cafetería","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519530",519530,"Supplies Stationery And Photocopies","Utiles Papelería Y Fotocopias","group_5_1_gas_adm",10932125.65,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519535",519535,"Fuels and lubricants","Combustibles Y Lubricantes","group_5_1_gas_adm",12250634.87,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519540",519540,"Containers and Packaging","Envases Y Empaques","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519545",519545,"Taxis And Buses","Taxis Y Buses","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519550",519550,"Stamps","Estampillas","group_5_1_gas_adm",2858876,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519555",519555,"Microfilming","Microfilmación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519560",519560,"Casino and Restaurant","Casino Y Restaurante","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519565",519565,"Parking lot","Parqueaderos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519570",519570,"Compensation for Damage to Third Parties","Indemnización Por Daáos A Terceros","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519575",519575,"Gunpowder and the like","Pálvora Y Similares","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519595",519595,"Miscellaneous Others","Otros Diversos","group_5_1_gas_adm",23803477090.99,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519599",519599,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519900",519900,"Provisions","Provisiones",,,0,"off_balance",
"co_com_puc_519905",519905,"Investments","Inversiones","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519910",519910,"Debtors","Deudores","group_5_1_gas_adm",449077594.6,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519915",519915,"Properties Plant and Equipment","Propiedades Planta Y Equipo","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519995",519995,"Other Asset Provisions","Otras Provisiones De Activos","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_519999",519999,"Inflation Adjustments","Ajustes Por Inflación","group_5_1_gas_adm",,0,"expense","l10n_co_account.aat_1001_5016_M"
"co_com_puc_520000",520000,"Sales Operational","Operacionales De Ventas",,,0,"off_balance",
"co_com_puc_520500",520500,"Personal expenses","Gastos De Personal",,,0,"off_balance",
"co_com_puc_520503",520503,"Comprehensive Salary","Salario Integral","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520506",520506,"Salaries","Sueldos","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520512",520512,"Daily wages","Jornales","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520513",520513,"Ordinary Compensation","Compensación Ordinaria","group_5_2_gas_ven",,1,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520515",520515,"Overtime and Surcharges","Horas Extras Y Recargos","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520516",520516,"Extra Time","Tiempo Suplementario","group_5_2_gas_ven",,1,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520518",520518,"commissions","Comisiones","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520520",520520,"Variable compensation","Compensación Variable","group_5_2_gas_ven",,1,"expense","l10n_co_account.aat_2276_2276_P"
"co_com_puc_520521",520521,"Travel expenses","Vióticos","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_T"
"co_com_puc_520524",520524,"Disabilities","Incapacidades","group_5_2_gas_ven",,0,"expense","l10n_co_account.aat_2276_2276_T"
