id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,120408,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120409,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120410,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120411,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120414,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120415,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120416,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120417,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120418,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120442,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120495,Otros Inversiones Negociables En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120499,Deterioro Inversiones Negociables En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1206,1206 - Inversiones Negociables En Títulos Participativos,1206,Inversiones Negociables En Títulos Participativos,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,120601,Acciones Con Alta Liquidez Bursátil,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120602,Acciones Con Media Liquidez Bursátil,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120605,Participaciones En Fondos Comunes Ordinarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120606,Participaciones En Fondos Comunes Especiales,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120607,Participaciones En Fondo De Valores,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120608,Títulos Participativos Derivados En Procesos De Titularización,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120609,Títulos Mixtos Derivados De Procesos De Titularización,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120610,Participaciones En Fondos Mutuos De Inversión Internacionales Que Inviertan Exclusivamente En Títulos De Renta Fija,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120611,Participaciones En Fondos Indice,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120612,Participación En Fondos Mutuos De Inversión Internacionales Que Inviertan Exclusivamente En Renta Variable,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120613,Participación En Fondos De Inversión,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120614,Participación En Fondos De Pensiones Y Cesantías,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120695,Otros Inversiones Negociables En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120699,Deterioro Inversiones Negociables En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1208,1208 - Inversiones Para Mantener Hasta El Vencimiento,1208,Inversiones Para Mantener Hasta El Vencimiento,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,120801,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120802,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120803,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120804,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120805,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120806,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120807,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120808,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120809,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120810,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120811,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120814,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120815,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120816,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120817,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120818,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120842,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120895,Otros Inversiones Para Mantener Hasta El Vencimiento (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,120899,Deterioro Inversiones Para Mantener Hasta El Vencimiento (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1213,1213 - Inversiones Disponibles Para La Venta En Títulos De Deuda,1213,Inversiones Disponibles Para La Venta En Títulos De Deuda,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,121301,Títulos De Deuda Publica Interna Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121302,Títulos De Deuda Publica Externa Emitidos O Garantizados Por La Nación,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121303,Otros Títulos De Deuda Publica,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121304,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogafin",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121305,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por El Fogacoop",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121306,Títulos Emitidos Por El Banco De La República,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121307,Bonos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121308,Títulos Hipotecarios,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121309,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121310,Títulos Del Contenido Crediticio Derivados De Proceso De Titularización Subyacentes Distintos De Cartera Hipotecaria,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121311,"Títulos Emitidos, Avalados, Aceptados O Garantizados Por Instituciones Vigiladas Por La Superintendencia Financiera ( Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones",group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121314,Títulos Emitidos Por Entidades No Vigiladas Por La Superintendencia Financiera (Incluidos Los Bonos Obligatoria U Opcionalmente Convertibles En Acciones),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121315,Títulos Emitidos Avalados O Garantizados Por Gobiernos Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121316,Títulos Emitidos Avalados O Garantizados Por Bancos Centrales Extranjeros,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121317,Títulos Emitidos Avalados O Garantizados O Aceptados Por Bancos Del Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121318,Títulos Emitidos Avalados O Garantizados Por Organismos Multilaterales De Crédito,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121342,Títulos Emitidos Por Residentes En El Exterior,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121395,Otros inversiones Disponibles Para La Venta En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121399,Deterioro Inversiones Disponibles Para La Venta En Títulos De Deuda (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1216,1216 - Inversiones Disponibles Para La Venta En Títulos Participativos,1216,Inversiones Disponibles Para La Venta En Títulos Participativos,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,121601,Acciones Con Alta Liquidez Bursátil,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121602,Acciones Con Media Liquidez Bursátil,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121604,Acciones Con Baja Y Mínima Liquidez Bursátil O Sin Cotización En Bolsa,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121608,Títulos Participativos Derivados En Procesos De Titularización,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121609,Títulos Mixtos Derivados De Procesos De Titularización,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121610,Títulos De Renta Variable Contabilizados Al Valor Razonable,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121695,Otros Inversiones Disponibles Para La Venta En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121699,Deterioro Inversiones Disponibles Para La Venta En Títulos Participativos (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1218,1218 - Inversiones En Entidades Subsidiarias,1218,Inversiones En Entidades Subsidiarias,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,121801,Inversiones Contabilizadas Al Costo,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121802,Inversiones Contabilizadas Al Valor Razonable,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121803,Inversiones Contabilizadas Por El Método De Participación Patrimonial,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121895,Otros Inversiones En Entidades Subsidiarias (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,121899,Deterioro Inversiones En Entidades Subsidiarias (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1220,1220 - Inversiones En Entidades Asociadas,1220,Inversiones En Entidades Asociadas,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,122001,Inversiones Contabilizadas Al Costo,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,122002,Inversiones Contabilizadas Al Valor Razonable,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,122003,Inversiones Contabilizadas Por El Método De Participación Patrimonial,group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,122095,Otros Inversiones En Entidades Asociadas (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,122099,Deterioro Inversiones En Entidades Asociadas (Cr),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
l10n_co_budgetary_position.niif_sol_1221,1221 - Inversiones Contabilizadas Al Costo,1221,Inversiones Contabilizadas Al Costo,,0,account.data_account_off_sheet,chart_template_niif_solidario,
l10n_co_budgetary_position.niif_sol_1222,1222 - Inversiones En Operaciones Conjuntas,1222,Inversiones En Operaciones Conjuntas,,0,account.data_account_off_sheet,chart_template_niif_solidario,
,,122201,Inversiones Contabilizadas Al Costo (Operadores Sin Control Conjunto),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
,,122202,Inversiones Contabilizadas Al Valor Razonable Con Cambios En El Resultado (Operadores Sin Control Conjunto),group_fin_1_2_inv_cor,1,account.data_account_type_liquidity,chart_template_niif_solidario,aat_1012_1204_K
