id,code,name,name@esp,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_sol_147210,147210,Category A Risk Normal Consumption,Categoría A Riesgo Normal Consumo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147215,147215,Category B Acceptable Risk Housing,Categoría B Riesgo Aceptable Vivienda,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147220,147220,Category B Acceptable Risk Consumption,Categoría B Riesgo Aceptable Consumo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147225,147225,Category C Appreciable Risk Housing,Categoría C Riesgo Apreciable Vivienda,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147230,147230,Category C Appreciable Risk Consumption,Categoría C Riesgo Apreciable Consumo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147235,147235,Category D Significant Risk Housing,Categoría D Riesgo Significativo Vivienda,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147240,147240,Category D Significant Risk Consumption,Categoría D Riesgo Significativo Consumo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147245,147245,Category E Bad Debt Risk Housing,Categoría E Riesgo Incobrabilidad Vivienda,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147250,147250,Category E Bad Debt Risk Consumption,Categoría E Riesgo Incobrabilidad Consumo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1473,1473,Receivable Agreements,Convenios Por Cobrar,,0,off_balance,chart_template_niif_solidario,
niif_sol_147305,147305,Medical and Hospital Services,Servicios Médicos Y Hospitalarios,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147310,147310,Dental Services,Servicios Odontológicos,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147315,147315,Prepaid medicine,Medicina Prepagada,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147320,147320,Funeral Services,Servicios Funerarios,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147325,147325,Voluntary Insurance - Vehicle,Seguro Voluntario - Vehículo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147330,147330,Mandatory Insurance - Soat,Seguro Obligatorio - Soat,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147395,147395,Other Receivable Agreements,Otros Convenios Por Cobrar,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147399,147399,Impairment of Agreements Receivable (Cr),Deterioro Convenios Por Cobrar (Cr),group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1474,1474,Payments on Account of Credits to Employees,Pagos Por Cuenta De Créditos A Empleados,,0,off_balance,chart_template_niif_solidario,
niif_sol_147405,147405,Category A Normal Risk,Categoría A Riesgo Normal,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147410,147410,Category B Acceptable Risk,Categoría B Riesgo Aceptable,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147415,147415,Category C Appreciable Risk,Categoría C Riesgo Apreciable,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147420,147420,Category D Significant Risk,Categoría D Riesgo Significativo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147425,147425,Category E Bad Debt Risk,Categoría E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1475,1475,Impairment of Payments on Account of Credits to Employees (Cr),Deterioro Pagos Por Cuenta De Créditos A Empleados (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_147505,147505,Category A Normal Risk,Categoría A Riesgo Normal,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147510,147510,Category B Acceptable Risk,Categoría B Riesgo Aceptable,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147515,147515,Category C Appreciable Risk,Categoría C Riesgo Apreciable,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147520,147520,Category D Significant Risk,Categoría D Riesgo Significativo,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_147525,147525,Category E Bad Debt Risk,Categoría E Riesgo De Incobrabilidad,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_15,15,Biological Assets,Activos Biológicos,,0,off_balance,chart_template_niif_solidario,
niif_sol_1505,1505,Biological Assets At Cost,Activos Biológicos Al Costo,,0,off_balance,chart_template_niif_solidario,
niif_sol_150505,150505,Agricultural Plantations,Plantaciones Agrícolas,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150510,150510,Crops Under Development,Cultivos En Desarrollo,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150515,150515,Semovientes,Semovientes,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150520,150520,Others,Otros,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150525,150525,Accumulated Depreciation of Biological Assets,Depreciación Acumulada De Activos Biológicos,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150595,150595,Other Biological Assets At Cost (Cr),Otros Activos Biológicos Al Costo (Cr),group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_150599,150599,Deterioration of Biological Assets at Cost (Cr),Deterioro Activos Biológicos Al Costo (Cr),group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_1510,1510,Biological Assets Measured at Fair Value,Activos Biológico Medidos Al Valor Razonable,,0,off_balance,chart_template_niif_solidario,
niif_sol_151005,151005,Crops Under Development,Cultivos En Desarrollo,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_151010,151010,Agricultural Plantations,Plantaciones Agrícolas,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_151015,151015,Semovientes,Semovientes,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_151020,151020,Others,Otros,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_151095,151095,Other Biological Assets Measured at Fair Value,Otros Activos Biológico Medidos Al Valor Razonable,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_151099,151099,Impairment of Biological Assets Measured at Fair Value,Deterioro Activos Biológico Medidos Al Valor Razonable,group_fin_1_5_bio_cor,1,asset_current,chart_template_niif_solidario,
niif_sol_16,16,Accounts Receivable and Others,Cuentas Por Cobrar Y Otras,,0,off_balance,chart_template_niif_solidario,
niif_sol_1605,1605,Debtors for Sale of Assets,Deudores Por Venta De Bienes,,0,off_balance,chart_template_niif_solidario,
niif_sol_160505,160505,Current,Vigentes,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_160510,160510,Expired Between 91 and 180 Days,Vencidos Entre 91 Y 180 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_160515,160515,Expired Between 181 and 360 Days,Vencidos Entre 181 Y 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_160520,160520,Overdue More Than 360 Days,Vencidos Mµs De 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_160595,160595,Other Debtors for Sale of Assets,Otros Deudores Por Venta De Bienes,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_160599,160599,Impairment Debtors for Sale of Goods (Cr),Deterioro Deudores Por Venta De Bienes (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1610,1610,Interest Debtors for Sale of Goods,Intereses Deudores Por Venta De Bienes,,0,off_balance,chart_template_niif_solidario,
niif_sol_161005,161005,Current,Vigentes,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161010,161010,Expired Between 91 and 180 Days,Vencidos Entre 91 Y 180 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161015,161015,Expired Between 181 and 360 Days,Vencidos Entre 181 Y 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161020,161020,Overdue More Than 360 Days,Vencidos Mµs De 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161099,161099,Impairment of Interest Debtors for Sale of Goods (Cr),Deterioro Intereses Deudores Por Venta De Bienes (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1615,1615,Debtors for the provision of services,Deudores Por Prestación De Servicios,,0,off_balance,chart_template_niif_solidario,
niif_sol_161505,161505,Current,Vigentes,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161510,161510,Expired Between 91 and 180 Days,Vencidos Entre 91 Y 180 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161515,161515,Expired Between 181 and 360 Days,Vencidos Entre 181 Y 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161520,161520,Overdue More Than 360 Days,Vencidos Mµs De 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_161599,161599,Impairment of Debtors for the Provision of Services (Cr),Deterioro Deudores Por Prestación De Servicios (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1620,1620,Debtor Interest for Provision of Services,Intereses Deudores Por Prestación De Servicios,,0,off_balance,chart_template_niif_solidario,
niif_sol_162005,162005,Current,Vigentes,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162010,162010,Expired Between 91 and 180 Days,Vencidos Entre 91 Y 180 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162015,162015,Expired Between 181 and 360 Days,Vencidos Entre 181 Y 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162020,162020,Overdue More Than 360 Days,Vencidos Mµs De 360 Días,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162099,162099,Impairment of Interest Debtors for the Provision of Services (Cr),Deterioro Intereses Deudores Por Prestación De Servicios (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1625,1625,Dividends Shares and Returns,Dividendos Participaciones Y Retornos,,0,off_balance,chart_template_niif_solidario,
niif_sol_162505,162505,Of public limited and/or similar companies,De Sociedades Anónimas Y/O Asimiladas,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162510,162510,Of Limited And/Or Similar Companies,De Sociedades Limitadas Y/O Asimiladas,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162515,162515,From Solidarity Entities,De Entidades Solidarias,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162595,162595,Other Entities,Otras Entidades,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_162599,162599,Deterioration of Dividends Shares and Returns (Cr),Deterioro Dividendos Participaciones Y Retornos (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1630,1630,Advances and Advances Delivered,Avances Y Anticipos Entregados,,0,off_balance,chart_template_niif_solidario,
niif_sol_163010,163010,Labor,Laborales,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_163020,163020,Travel expenses,Gastos De Viaje,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_163095,163095,Others,Otros,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_163099,163099,Impairment of Advances (Cr),Deterioro Anticipos (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1635,1635,Leases,Arrendamientos,,0,off_balance,chart_template_niif_solidario,
niif_sol_163505,163505,Of Own Assets,De Bienes Propios,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_163510,163510,Of Assets Awarded,De Bienes Adjudicados,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_163599,163599,Lease Impairment (Cr),Deterioro Arrendamientos (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1640,1640,Current tax assets,Activos Por Impuestos Corrientes,,0,off_balance,chart_template_niif_solidario,
niif_sol_164005,164005,Income and Complementary,Renta Y Complementarios,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164010,164010,Withholding At Source,Retención En La Fuente,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164015,164015,Sales Tax Withheld,Impuesto A Las Ventas Retenido,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164020,164020,Withheld Industry and Commerce Tax,Impuesto De Industria Y Comercio Retenido,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164025,164025,Leftovers in Private Tax Settlement,Sobrantes En Liquidación Privada De Impuestos,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164030,164030,Contributions,Contribuciones,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164035,164035,Discountable Taxes,Impuestos Descontables,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164040,164040,Sales Taxes,Impuestos A Las Ventas,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164095,164095,Other Current Tax Assets,Otros Activos Por Impuestos Corrientes,group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_164099,164099,Impairment of Tax Advances (Cr),Deterioro Anticipos De Impuestos (Cr),group_fin_1_3_cta_cob,1,asset_current,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1650,1650,Employer Debtors and Companies,Deudores Patronales Y Empresas,,0,off_balance,chart_template_niif_solidario,
niif_sol_165005,165005,Payroll Discount,Descuento De Nomina,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165010,165010,Benefit Settlements,Liquidaciones Prestacionales,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165015,165015,Contributions and Contribution Company,Aportes Y Contribución Empresa,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165095,165095,Other Debtors of Employers and Companies,Otros Deudores Patronales Y Empresas,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165099,165099,Impairment of Employer and Company Debtors (Cr),Deterioro Deudores Patronales Y Empresas (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_1655,1655,Pending Responsibilities,Responsabilidades Pendientes,,0,off_balance,chart_template_niif_solidario,
niif_sol_165505,165505,Managers,Directivos,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165510,165510,Employees,Empleados,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165515,165515,Associates,Asociados,group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165595,165595,Other Pending Liabilities (Cr),Otros Responsabilidades Pendientes (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
niif_sol_165599,165599,Impairment Pending Liabilities (Cr),Deterioro Responsabilidades Pendientes (Cr),group_fin_1_3_cta_cob,1,asset_receivable,chart_template_niif_solidario,aat_1008_1315_N
