"id","code","name","reconcile","account_type","name@es","group_id:id","tag_ids/id"
"coc_puc_422015",422015,"Machinery and equipment",0,"income","Maquinaria Y Equipo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422020",422020,"Office team",0,"income","Equipo De Oficina","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422025",422025,"Computer and Communication Equipment",0,"income","Equipo De Computación Y Comunicación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422030",422030,"Medical-Scientific Team",0,"income","Equipo Médico-Científico","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422035",422035,"Hotel and Restaurant Team",0,"income","Equipo De Hoteles Y Restaurantes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422040",422040,"Fleet and transport equipment",0,"income","Flota Y Equipo De Transporte","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422045",422045,"Fleet and River and/or Maritime Equipment",0,"income","Flota Y Equipo Fluvial Y/O Marítimo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422050",422050,"Fleet and Air Equipment",0,"income","Flota Y Equipo Aéreo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422055",422055,"Fleet and Railway Equipment",0,"income","Flota Y Equipo Férreo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422060",422060,"Aqueducts Plants and Networks",0,"income","Acueductos Plantas Y Redes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422062",422062,"Containers and Packaging",0,"income","Envases Y Empaques","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422065",422065,"Agricultural and Forest Plantations",0,"income","Plantaciones Agrícolas Y Forestales","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422070",422070,"Aerodromes",0,"income","Aeródromos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422075",422075,"Semovientes",0,"income","Semovientes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422095",422095,"Other Leases",0,"income","Otros Arrendamientos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422099",422099,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422500",422500,"commissions",0,"off_balance","Comisiones",,"account.account_tag_operating"
"coc_puc_422505",422505,"About Investments",0,"income","Sobre Inversiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422510",422510,"From Dealers",0,"income","De Concesionarios","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422515",422515,"Financial Activities",0,"income","De Actividades Financieras","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422520",422520,"For Sale Of Workshop Services",0,"income","Por Venta De Servicios De Taller","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422525",422525,"For Insurance Sale",0,"income","Por Venta De Seguros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422530",422530,"For Income For Third Parties",0,"income","Por Ingresos Para Terceros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422535",422535,"By Film Distribution",0,"income","Por Distribución De Películas","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422540",422540,"Copyright",0,"income","Derechos De Autor","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422545",422545,"Programming Rights",0,"income","Derechos De Programación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422595",422595,"Other Commissions",0,"income","Otras Comisiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_422599",422599,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423000",423000,"Fee",0,"off_balance","Honorarios",,"account.account_tag_operating"
"coc_puc_423005",423005,"Consulting",0,"income","Asesorías","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423010",423010,"Technical assistance",0,"income","Asistencia Técnica","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423015",423015,"Linked Administration",0,"income","Administración De Vinculadas","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423095",423095,"Other Fees",0,"income","Otros Honorarios","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423099",423099,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423500",423500,"Services",0,"off_balance","Servicios",,"account.account_tag_operating"
"coc_puc_423505",423505,"From Boscula",0,"income","De Bóscula","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423510",423510,"Of transport",0,"income","De Transporte","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423515",423515,"Press",0,"income","De Prensa","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423520",423520,"Administrative",0,"income","Administrativos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423525",423525,"Technicians",0,"income","Técnicos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423530",423530,"Computing",0,"income","De Computación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423535",423535,"From Telefax",0,"income","De Telefax","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423540",423540,"Vehicle workshop",0,"income","Taller De Vehículos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423545",423545,"Aircraft Reception",0,"income","De Recepción De Aeronaves","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423550",423550,"Transportation Natural Gas Program",0,"income","De Transporte Programa Gas Natural","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423555",423555,"By Contracts",0,"income","Por Contratos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423560",423560,"Threshing",0,"income","De Trilla","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423565",423565,"Of maintenance",0,"income","De Mantenimiento","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423570",423570,"To the staff",0,"income","Al Personal","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423575",423575,"Casino",0,"income","De Casino","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423580",423580,"Freight",0,"income","Fletes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423585",423585,"Between Companies",0,"income","Entre Compañías","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423595",423595,"Other services",0,"income","Otros Servicios","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_423599",423599,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424000",424000,"Profit on Investment Sale",0,"off_balance","Utilidad En Venta De Inversiones",,"account.account_tag_operating"
"coc_puc_424005",424005,"Actions",0,"income","Acciones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424010",424010,"Quotas Or Shares Of Social Interest",0,"income","Cuotas O Partes De Interés Social","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424015",424015,"Bonuses",0,"income","Bonos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424020",424020,"IDs",0,"income","Cédulas","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424025",424025,"Certificates",0,"income","Certificados","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424030",424030,"Commercial Papers",0,"income","Papeles Comerciales","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424035",424035,"Titles",0,"income","Títulos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424045",424045,"Fiduciary Rights",0,"income","Derechos Fiduciarios","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424050",424050,"Mandatory",0,"income","Obligatorias","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424095",424095,"Other Utility In Investment Sale",0,"income","Otra Utilidad En Venta De Inversiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424099",424099,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424500",424500,"Utility for Sale of Property",0,"off_balance","Utilidad En Venta De Propiedades Planta Y Equipo",,"account.account_tag_operating"
"coc_puc_424504",424504,"Land",0,"income","Terrenos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424506",424506,"Materials Petroleum Industry",0,"income","Materiales Industria Petrolera","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424508",424508,"Constructions in progress",0,"income","Construcciones En Curso","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424512",424512,"Machinery In Assembly",0,"income","Maquinaria En Montaje","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424516",424516,"Constructions and buildings",0,"income","Construcciones Y Edificaciones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424520",424520,"Machinery and equipment",0,"income","Maquinaria Y Equipo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424524",424524,"Office team",0,"income","Equipo De Oficina","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424528",424528,"Computer and Communication Equipment",0,"income","Equipo De Computación Y Comunicación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424532",424532,"Medical-Scientific Team",0,"income","Equipo Médico-Científico","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424536",424536,"Hotel and Restaurant Team",0,"income","Equipo De Hoteles Y Restaurantes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424540",424540,"Fleet and transport equipment",0,"income","Flota Y Equipo De Transporte","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424544",424544,"Fleet and River and/or Maritime Equipment",0,"income","Flota Y Equipo Fluvial Y/O Marítimo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424548",424548,"Fleet and Air Equipment",0,"income","Flota Y Equipo Aéreo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424552",424552,"Fleet and Railway Equipment",0,"income","Flota Y Equipo Férreo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424556",424556,"Aqueducts Plants and Networks",0,"income","Acueductos Plantas Y Redes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424560",424560,"Surveillance Weaponry",0,"income","Armamento De Vigilancia","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424562",424562,"Containers and Packaging",0,"income","Envases Y Empaques","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424564",424564,"Agricultural and Forest Plantations",0,"income","Plantaciones Agrícolas Y Forestales","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424568",424568,"Communication Routes",0,"income","Vías De Comunicación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424572",424572,"Mines and Quarries",0,"income","Minas Y Canteras","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424580",424580,"Artesian Wells",0,"income","Pozos Artesianos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424584",424584,"Deposits",0,"income","Yacimientos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424588",424588,"Semovientes",0,"income","Semovientes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424595",424595,"Other Utility For Sale Of Property Plant And Equipment",0,"income","Otra Utilidad En Venta De Propiedades Planta Y Equipo","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424599",424599,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424800",424800,"Profit on Sale of Other Assets",0,"off_balance","Utilidad En Venta De Otros Bienes",,"account.account_tag_operating"
"coc_puc_424805",424805,"Intangibles",0,"income","Intangibles","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424810",424810,"Other assets",0,"income","Otros Activos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424895",424895,"Other Utility For Sale Of Other Goods",0,"income","Otra Utilidad En Venta De Otros Bienes","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_424899",424899,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425000",425000,"Recoveries",0,"off_balance","Recuperaciones",,"account.account_tag_operating"
"coc_puc_425005",425005,"Bad Debts",0,"income","Deudas Malas","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425010",425010,"Insurance",0,"income","Seguros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425015",425015,"Claims",0,"income","Reclamos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425020",425020,"Reimbursement by Commissioned Personnel",0,"income","Reintegro Por Personal En Comisión","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425025",425025,"Refund Guarantees",0,"income","Reintegro Garantías","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425030",425030,"Discounts Granted",0,"income","Descuentos Concedidos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425035",425035,"Provisions",0,"income","De Provisiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425040",425040,"Banking expenses",0,"income","Gastos Bancarios","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425045",425045,"Depreciation",0,"income","De Depreciación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425050",425050,"Reimbursement of Other Costs and Expenses",0,"income","Reintegro De Otros Costos Y Gastos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425095",425095,"Other Recoveries",0,"income","Otras Recuperaciones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425099",425099,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425500",425500,"Compensations",0,"off_balance","Indemnizaciones",,"account.account_tag_operating"
"coc_puc_425505",425505,"To evil",0,"income","Por Siniestro","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425510",425510,"By Supplies",0,"income","Por Suministros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425515",425515,"Loss of Profits Insurance Companies",0,"income","Lucro Cesante Compañías De Seguros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425520",425520,"Consequential Damage Insurance Companies",0,"income","Daño Emergente Compañías De Seguros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425525",425525,"Due to Loss of Merchandise",0,"income","Por Pérdida De Mercancía","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425530",425530,"For Breach Of Contracts",0,"income","Por Incumplimiento De Contratos","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425535",425535,"From Third Parties",0,"income","De Terceros","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425540",425540,"Due to Iss Disabilities",0,"income","Por Incapacidades Iss","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425595",425595,"Other Compensations",0,"income","Otras Indemnizaciones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_425599",425599,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_426000",426000,"Participations in Concessions",0,"off_balance","Participaciones En Concesiones",,"account.account_tag_operating"
"coc_puc_426005",426005,"Participations in Concessions",0,"income","Participaciones En Concesiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_426095",426095,"Other Participations in Concessions",0,"income","Otras Participaciones En Concesiones","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_426099",426099,"Inflation Adjustments",0,"income","Ajustes Por Inflación","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_426500",426500,"Income from Previous Years",0,"off_balance","Ingresos De Ejercicios Anteriores",,"account.account_tag_operating"
"coc_puc_426505",426505,"Income from Previous Years",0,"income","Ingresos De Ejercicios Anteriores","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
"coc_puc_426595",426595,"Other Income from Previous Years",0,"income","Otros Ingresos De Ejercicios Anteriores","group_4_3_otr_ing","l10n_co_account.aat_1007_4002_J"
